time_ms,power_w,wall_time_str
4556,95.758,04:16:09.062
4557,95.758,04:16:09.062
4558,95.758,04:16:09.062
4559,95.758,04:16:09.062
4560,95.758,04:16:09.062
4561,95.758,04:16:09.062
4562,95.758,04:16:09.062
4563,95.758,04:16:09.082
4564,95.758,04:16:09.082
4565,95.758,04:16:09.082
4566,95.758,04:16:09.082
4567,95.758,04:16:09.082
4568,95.758,04:16:09.082
4569,95.758,04:16:09.082
4570,95.758,04:16:09.082
4571,95.758,04:16:09.082
4572,95.758,04:16:09.082
4573,95.758,04:16:09.082
4574,95.758,04:16:09.082
4575,95.758,04:16:09.082
4576,95.758,04:16:09.082
4577,95.758,04:16:09.082
4578,95.758,04:16:09.082
4579,95.758,04:16:09.082
4580,95.758,04:16:09.082
4581,95.758,04:16:09.082
4582,95.758,04:16:09.082
4583,95.66,04:16:09.102
4584,95.66,04:16:09.102
4585,95.66,04:16:09.102
4586,95.66,04:16:09.102
4587,95.66,04:16:09.102
4588,95.66,04:16:09.102
4589,95.66,04:16:09.102
4590,95.66,04:16:09.102
4591,95.66,04:16:09.102
4592,95.66,04:16:09.102
4593,95.66,04:16:09.102
4594,95.66,04:16:09.102
4595,95.66,04:16:09.102
4596,95.66,04:16:09.102
4597,95.66,04:16:09.102
4598,95.66,04:16:09.102
4599,95.66,04:16:09.102
4600,95.66,04:16:09.102
4601,95.66,04:16:09.102
4602,95.66,04:16:09.102
4603,96.262,04:16:09.123
4604,96.262,04:16:09.123
4605,96.262,04:16:09.123
4606,96.262,04:16:09.123
4607,96.262,04:16:09.123
4608,96.262,04:16:09.123
4609,96.262,04:16:09.123
4610,96.262,04:16:09.123
4611,96.262,04:16:09.123
4612,96.262,04:16:09.123
4613,96.262,04:16:09.123
4614,96.262,04:16:09.123
4615,96.262,04:16:09.123
4616,96.262,04:16:09.123
4617,96.262,04:16:09.123
4618,96.262,04:16:09.123
4619,96.262,04:16:09.123
4620,96.262,04:16:09.123
4621,96.262,04:16:09.123
4622,96.262,04:16:09.123
4623,96.36,04:16:09.143
4624,96.36,04:16:09.143
4625,96.36,04:16:09.143
4626,96.36,04:16:09.143
4627,96.36,04:16:09.143
4628,96.36,04:16:09.143
4629,96.36,04:16:09.143
4630,96.36,04:16:09.143
4631,96.36,04:16:09.143
4632,96.36,04:16:09.143
4633,96.36,04:16:09.143
4634,96.36,04:16:09.143
4635,96.36,04:16:09.143
4636,96.36,04:16:09.143
4637,96.36,04:16:09.143
4638,96.36,04:16:09.143
4639,96.36,04:16:09.143
4640,96.36,04:16:09.143
4641,96.36,04:16:09.143
4642,96.36,04:16:09.143
4643,96.642,04:16:09.163
4644,96.642,04:16:09.163
4645,96.642,04:16:09.163
4646,96.642,04:16:09.163
4647,96.642,04:16:09.163
4648,96.642,04:16:09.163
4649,96.642,04:16:09.163
4650,96.642,04:16:09.163
4651,96.642,04:16:09.163
4652,96.642,04:16:09.163
4653,96.642,04:16:09.163
4654,96.642,04:16:09.163
4655,96.642,04:16:09.163
4656,96.642,04:16:09.163
4657,96.642,04:16:09.163
4658,96.642,04:16:09.163
4659,96.642,04:16:09.163
4660,96.642,04:16:09.163
4661,96.642,04:16:09.163
4662,96.642,04:16:09.163
4663,96.642,04:16:09.163
4664,96.642,04:16:09.183
4665,96.642,04:16:09.183
4666,96.642,04:16:09.183
4667,96.642,04:16:09.183
4668,96.642,04:16:09.183
4669,96.642,04:16:09.183
4670,96.642,04:16:09.183
4671,96.642,04:16:09.183
4672,96.642,04:16:09.183
4673,96.642,04:16:09.183
4674,96.642,04:16:09.183
4675,96.642,04:16:09.183
4676,96.642,04:16:09.183
4677,96.642,04:16:09.183
4678,96.642,04:16:09.183
4679,96.642,04:16:09.183
4680,96.642,04:16:09.183
4681,96.642,04:16:09.183
4682,96.642,04:16:09.183
4683,96.642,04:16:09.183
4684,96.642,04:16:09.204
4685,96.642,04:16:09.204
4686,96.642,04:16:09.204
4687,96.642,04:16:09.204
4688,96.642,04:16:09.204
4689,96.642,04:16:09.204
4690,96.642,04:16:09.204
4691,96.642,04:16:09.204
4692,96.642,04:16:09.204
4693,96.642,04:16:09.204
4694,96.642,04:16:09.204
4695,96.642,04:16:09.204
4696,96.642,04:16:09.204
4697,96.642,04:16:09.204
4698,96.642,04:16:09.204
4699,96.642,04:16:09.204
4700,96.642,04:16:09.204
4701,96.642,04:16:09.204
4702,96.642,04:16:09.204
4703,96.642,04:16:09.204
4704,97.244,04:16:09.224
4705,97.244,04:16:09.224
4706,97.244,04:16:09.224
4707,97.244,04:16:09.224
4708,97.244,04:16:09.224
4709,97.244,04:16:09.224
4710,97.244,04:16:09.224
4711,97.244,04:16:09.224
4712,97.244,04:16:09.224
4713,97.244,04:16:09.224
4714,97.244,04:16:09.224
4715,97.244,04:16:09.224
4716,97.244,04:16:09.224
4717,97.244,04:16:09.224
4718,97.244,04:16:09.224
4719,97.244,04:16:09.224
4720,97.244,04:16:09.224
4721,97.244,04:16:09.224
4722,97.244,04:16:09.224
4723,97.244,04:16:09.224
4724,97.581,04:16:09.244
4725,97.581,04:16:09.244
4726,97.581,04:16:09.244
4727,97.581,04:16:09.244
4728,97.581,04:16:09.244
4729,97.581,04:16:09.244
4730,97.581,04:16:09.244
4731,97.581,04:16:09.244
4732,97.581,04:16:09.244
4733,97.581,04:16:09.244
4734,97.581,04:16:09.244
4735,97.581,04:16:09.244
4736,97.581,04:16:09.244
4737,97.581,04:16:09.244
4738,97.581,04:16:09.244
4739,97.581,04:16:09.244
4740,97.581,04:16:09.244
4741,97.581,04:16:09.244
4742,97.581,04:16:09.244
4743,97.581,04:16:09.244
4744,97.481,04:16:09.265
4745,97.481,04:16:09.265
4746,97.481,04:16:09.265
4747,97.481,04:16:09.265
4748,97.481,04:16:09.265
4749,97.481,04:16:09.265
4750,97.481,04:16:09.265
4751,97.481,04:16:09.265
4752,97.481,04:16:09.265
4753,97.481,04:16:09.265
4754,97.481,04:16:09.265
4755,97.481,04:16:09.265
4756,97.481,04:16:09.265
4757,97.481,04:16:09.265
4758,97.481,04:16:09.265
4759,97.481,04:16:09.265
4760,97.481,04:16:09.265
4761,97.481,04:16:09.265
4762,97.481,04:16:09.265
4763,97.481,04:16:09.265
4764,97.581,04:16:09.285
4765,97.581,04:16:09.285
4766,97.581,04:16:09.285
4767,97.581,04:16:09.285
4768,97.581,04:16:09.285
4769,97.581,04:16:09.285
4770,97.581,04:16:09.285
4771,97.581,04:16:09.285
4772,97.581,04:16:09.285
4773,97.581,04:16:09.285
4774,97.581,04:16:09.285
4775,97.581,04:16:09.285
4776,97.581,04:16:09.285
4777,97.581,04:16:09.285
4778,97.581,04:16:09.285
4779,97.581,04:16:09.285
4780,97.581,04:16:09.285
4781,97.581,04:16:09.285
4782,97.581,04:16:09.285
4783,97.581,04:16:09.285
4784,97.855,04:16:09.305
4785,97.855,04:16:09.305
4786,97.855,04:16:09.305
4787,97.855,04:16:09.305
4788,97.855,04:16:09.305
4789,97.855,04:16:09.305
4790,97.855,04:16:09.305
4791,97.855,04:16:09.305
4792,97.855,04:16:09.305
4793,97.855,04:16:09.305
4794,97.855,04:16:09.305
4795,97.855,04:16:09.305
4796,97.855,04:16:09.305
4797,97.855,04:16:09.305
4798,97.855,04:16:09.305
4799,97.855,04:16:09.305
4800,97.855,04:16:09.305
4801,97.855,04:16:09.305
4802,97.855,04:16:09.305
4803,97.855,04:16:09.305
4804,98.457,04:16:09.326
4805,98.457,04:16:09.326
4806,98.457,04:16:09.326
4807,98.457,04:16:09.326
4808,98.457,04:16:09.326
4809,98.457,04:16:09.326
4810,98.457,04:16:09.326
4811,98.457,04:16:09.326
4812,98.457,04:16:09.326
4813,98.457,04:16:09.326
4814,98.457,04:16:09.326
4815,98.457,04:16:09.326
4816,98.457,04:16:09.326
4817,98.457,04:16:09.326
4818,98.457,04:16:09.326
4819,98.457,04:16:09.326
4820,98.457,04:16:09.326
4821,98.457,04:16:09.326
4822,98.457,04:16:09.326
4823,98.457,04:16:09.326
4824,98.457,04:16:09.346
4825,98.457,04:16:09.346
4826,98.457,04:16:09.346
4827,98.457,04:16:09.346
4828,98.457,04:16:09.346
4829,98.457,04:16:09.346
4830,98.457,04:16:09.346
4831,98.457,04:16:09.346
4832,98.457,04:16:09.346
4833,98.457,04:16:09.346
4834,98.457,04:16:09.346
4835,98.457,04:16:09.346
4836,98.457,04:16:09.346
4837,98.457,04:16:09.346
4838,98.457,04:16:09.346
4839,98.457,04:16:09.346
4840,98.457,04:16:09.346
4841,98.457,04:16:09.346
4842,98.457,04:16:09.346
4843,98.457,04:16:09.346
4844,98.357,04:16:09.366
4845,98.357,04:16:09.366
4846,98.357,04:16:09.366
4847,98.357,04:16:09.366
4848,98.357,04:16:09.366
4849,98.357,04:16:09.366
4850,98.357,04:16:09.366
4851,98.357,04:16:09.366
4852,98.357,04:16:09.366
4853,98.357,04:16:09.366
4854,98.357,04:16:09.366
4855,98.357,04:16:09.366
4856,98.357,04:16:09.366
4857,98.357,04:16:09.366
4858,98.357,04:16:09.366
4859,98.357,04:16:09.366
4860,98.357,04:16:09.366
4861,98.357,04:16:09.366
4862,98.357,04:16:09.366
4863,98.357,04:16:09.366
4864,98.357,04:16:09.386
4865,98.357,04:16:09.386
4866,98.357,04:16:09.386
4867,98.357,04:16:09.386
4868,98.357,04:16:09.386
4869,98.357,04:16:09.386
4870,98.357,04:16:09.386
4871,98.357,04:16:09.386
4872,98.357,04:16:09.386
4873,98.357,04:16:09.386
4874,98.357,04:16:09.386
4875,98.357,04:16:09.386
4876,98.357,04:16:09.386
4877,98.357,04:16:09.386
4878,98.357,04:16:09.386
4879,98.357,04:16:09.386
4880,98.357,04:16:09.386
4881,98.357,04:16:09.386
4882,98.357,04:16:09.386
4883,98.357,04:16:09.386
4884,98.693,04:16:09.407
4885,98.693,04:16:09.407
4886,98.693,04:16:09.407
4887,98.693,04:16:09.407
4888,98.693,04:16:09.407
4889,98.693,04:16:09.407
4890,98.693,04:16:09.407
4891,98.693,04:16:09.407
4892,98.693,04:16:09.407
4893,98.693,04:16:09.407
4894,98.693,04:16:09.407
4895,98.693,04:16:09.407
4896,98.693,04:16:09.407
4897,98.693,04:16:09.407
4898,98.693,04:16:09.407
4899,98.693,04:16:09.407
4900,98.693,04:16:09.407
4901,98.693,04:16:09.407
4902,98.693,04:16:09.407
4903,98.693,04:16:09.407
4904,98.693,04:16:09.407
4905,99.341,04:16:09.427
4906,99.341,04:16:09.427
4907,99.341,04:16:09.427
4908,99.341,04:16:09.427
4909,99.341,04:16:09.427
4910,99.341,04:16:09.427
4911,99.341,04:16:09.427
4912,99.341,04:16:09.427
4913,99.341,04:16:09.427
4914,99.341,04:16:09.427
4915,99.341,04:16:09.427
4916,99.341,04:16:09.427
4917,99.341,04:16:09.427
4918,99.341,04:16:09.427
4919,99.341,04:16:09.427
4920,99.341,04:16:09.427
4921,99.341,04:16:09.427
4922,99.341,04:16:09.427
4923,99.341,04:16:09.427
4924,99.341,04:16:09.427
4925,99.341,04:16:09.447
4926,99.341,04:16:09.447
4927,99.341,04:16:09.447
4928,99.341,04:16:09.447
4929,99.341,04:16:09.447
4930,99.341,04:16:09.447
4931,99.341,04:16:09.447
4932,99.341,04:16:09.447
4933,99.341,04:16:09.447
4934,99.341,04:16:09.447
4935,99.341,04:16:09.447
4936,99.341,04:16:09.447
4937,99.341,04:16:09.447
4938,99.341,04:16:09.447
4939,99.341,04:16:09.447
4940,99.341,04:16:09.447
4941,99.341,04:16:09.447
4942,99.341,04:16:09.447
4943,99.341,04:16:09.447
4944,99.341,04:16:09.447
4945,99.24,04:16:09.468
4946,99.24,04:16:09.468
4947,99.24,04:16:09.468
4948,99.24,04:16:09.468
4949,99.24,04:16:09.468
4950,99.24,04:16:09.468
4951,99.24,04:16:09.468
4952,99.24,04:16:09.468
4953,99.24,04:16:09.468
4954,99.24,04:16:09.468
4955,99.24,04:16:09.468
4956,99.24,04:16:09.468
4957,99.24,04:16:09.468
4958,99.24,04:16:09.468
4959,99.24,04:16:09.468
4960,99.24,04:16:09.468
4961,99.24,04:16:09.468
4962,99.24,04:16:09.468
4963,99.24,04:16:09.468
4964,99.24,04:16:09.468
4965,99.341,04:16:09.488
4966,99.341,04:16:09.488
4967,99.341,04:16:09.488
4968,99.341,04:16:09.488
4969,99.341,04:16:09.488
4970,99.341,04:16:09.488
4971,99.341,04:16:09.488
4972,99.341,04:16:09.488
4973,99.341,04:16:09.488
4974,99.341,04:16:09.488
4975,99.341,04:16:09.488
4976,99.341,04:16:09.488
4977,99.341,04:16:09.488
4978,99.341,04:16:09.488
4979,99.341,04:16:09.488
4980,99.341,04:16:09.488
4981,99.341,04:16:09.488
4982,99.341,04:16:09.488
4983,99.341,04:16:09.488
4984,99.341,04:16:09.488
4985,99.67,04:16:09.508
4986,99.67,04:16:09.508
4987,99.67,04:16:09.508
4988,99.67,04:16:09.508
4989,99.67,04:16:09.508
4990,99.67,04:16:09.508
4991,99.67,04:16:09.508
4992,99.67,04:16:09.508
4993,99.67,04:16:09.508
4994,99.67,04:16:09.508
4995,99.67,04:16:09.508
4996,99.67,04:16:09.508
4997,99.67,04:16:09.508
4998,99.67,04:16:09.508
4999,99.67,04:16:09.508
5000,99.67,04:16:09.508
5001,99.67,04:16:09.508
5002,99.67,04:16:09.508
5003,99.67,04:16:09.508
5004,99.67,04:16:09.508
5005,100.28,04:16:09.529
5006,100.28,04:16:09.529
5007,100.28,04:16:09.529
5008,100.28,04:16:09.529
5009,100.28,04:16:09.529
5010,100.28,04:16:09.529
5011,100.28,04:16:09.529
5012,100.28,04:16:09.529
5013,100.28,04:16:09.529
5014,100.28,04:16:09.529
5015,100.28,04:16:09.529
5016,100.28,04:16:09.529
5017,100.28,04:16:09.529
5018,100.28,04:16:09.529
5019,100.28,04:16:09.529
5020,100.28,04:16:09.529
5021,100.28,04:16:09.529
5022,100.28,04:16:09.529
5023,100.28,04:16:09.529
5024,100.28,04:16:09.529
5025,100.451,04:16:09.549
5026,100.451,04:16:09.549
5027,100.451,04:16:09.549
5028,100.451,04:16:09.549
5029,100.451,04:16:09.549
5030,100.451,04:16:09.549
5031,100.451,04:16:09.549
5032,100.451,04:16:09.549
5033,100.451,04:16:09.549
5034,100.451,04:16:09.549
5035,100.451,04:16:09.549
5036,100.451,04:16:09.549
5037,100.451,04:16:09.549
5038,100.451,04:16:09.549
5039,100.451,04:16:09.549
5040,100.451,04:16:09.549
5041,100.451,04:16:09.549
5042,100.451,04:16:09.549
5043,100.451,04:16:09.549
5044,100.451,04:16:09.549
5045,100.554,04:16:09.569
5046,100.554,04:16:09.569
5047,100.554,04:16:09.569
5048,100.554,04:16:09.569
5049,100.554,04:16:09.569
5050,100.554,04:16:09.569
5051,100.554,04:16:09.569
5052,100.554,04:16:09.569
5053,100.554,04:16:09.569
5054,100.554,04:16:09.569
5055,100.554,04:16:09.569
5056,100.554,04:16:09.569
5057,100.554,04:16:09.569
5058,100.554,04:16:09.569
5059,100.554,04:16:09.569
5060,100.554,04:16:09.569
5061,100.554,04:16:09.569
5062,100.554,04:16:09.569
5063,100.554,04:16:09.569
5064,100.554,04:16:09.569
5065,100.554,04:16:09.590
5066,100.554,04:16:09.590
5067,100.554,04:16:09.590
5068,100.554,04:16:09.590
5069,100.554,04:16:09.590
5070,100.554,04:16:09.590
5071,100.554,04:16:09.590
5072,100.554,04:16:09.590
5073,100.554,04:16:09.590
5074,100.554,04:16:09.590
5075,100.554,04:16:09.590
5076,100.554,04:16:09.590
5077,100.554,04:16:09.590
5078,100.554,04:16:09.590
5079,100.554,04:16:09.590
5080,100.554,04:16:09.590
5081,100.554,04:16:09.590
5082,100.554,04:16:09.590
5083,100.554,04:16:09.590
5084,100.554,04:16:09.590
5085,100.554,04:16:09.610
5086,100.554,04:16:09.610
5087,100.554,04:16:09.610
5088,100.554,04:16:09.610
5089,100.554,04:16:09.610
5090,100.554,04:16:09.610
5091,100.554,04:16:09.610
5092,100.554,04:16:09.610
5093,100.554,04:16:09.610
5094,100.554,04:16:09.610
5095,100.554,04:16:09.610
5096,100.554,04:16:09.610
5097,100.554,04:16:09.610
5098,100.554,04:16:09.610
5099,100.554,04:16:09.610
5100,100.554,04:16:09.610
5101,100.554,04:16:09.610
5102,100.554,04:16:09.610
5103,100.554,04:16:09.610
5104,100.554,04:16:09.610
5105,101.164,04:16:09.630
5106,101.164,04:16:09.630
5107,101.164,04:16:09.630
5108,101.164,04:16:09.630
5109,101.164,04:16:09.630
5110,101.164,04:16:09.630
5111,101.164,04:16:09.630
5112,101.164,04:16:09.630
5113,101.164,04:16:09.630
5114,101.164,04:16:09.630
5115,101.164,04:16:09.630
5116,101.164,04:16:09.630
5117,101.164,04:16:09.630
5118,101.164,04:16:09.630
5119,101.164,04:16:09.630
5120,101.164,04:16:09.630
5121,101.164,04:16:09.630
5122,101.164,04:16:09.630
5123,101.164,04:16:09.630
5124,101.164,04:16:09.630
5125,101.164,04:16:09.650
5126,101.164,04:16:09.650
5127,101.164,04:16:09.650
5128,101.164,04:16:09.650
5129,101.164,04:16:09.650
5130,101.164,04:16:09.650
5131,101.164,04:16:09.650
5132,101.164,04:16:09.650
5133,101.164,04:16:09.650
5134,101.164,04:16:09.650
5135,101.164,04:16:09.650
5136,101.164,04:16:09.650
5137,101.164,04:16:09.650
5138,101.164,04:16:09.650
5139,101.164,04:16:09.650
5140,101.164,04:16:09.650
5141,101.164,04:16:09.650
5142,101.164,04:16:09.650
5143,101.164,04:16:09.650
5144,101.164,04:16:09.650
5145,101.164,04:16:09.671
5146,101.164,04:16:09.671
5147,101.164,04:16:09.671
5148,101.164,04:16:09.671
5149,101.164,04:16:09.671
5150,101.164,04:16:09.671
5151,101.164,04:16:09.671
5152,101.164,04:16:09.671
5153,101.164,04:16:09.671
5154,101.164,04:16:09.671
5155,101.164,04:16:09.671
5156,101.164,04:16:09.671
5157,101.164,04:16:09.671
5158,101.164,04:16:09.671
5159,101.164,04:16:09.671
5160,101.164,04:16:09.671
5161,101.164,04:16:09.671
5162,101.164,04:16:09.671
5163,101.164,04:16:09.671
5164,101.164,04:16:09.671
5165,101.164,04:16:09.671
5166,101.164,04:16:09.691
5167,101.164,04:16:09.691
5168,101.164,04:16:09.691
5169,101.164,04:16:09.691
5170,101.164,04:16:09.691
5171,101.164,04:16:09.691
5172,101.164,04:16:09.691
5173,101.164,04:16:09.691
5174,101.164,04:16:09.691
5175,101.164,04:16:09.691
5176,101.164,04:16:09.691
5177,101.164,04:16:09.691
5178,101.164,04:16:09.691
5179,101.164,04:16:09.691
5180,101.164,04:16:09.691
5181,101.164,04:16:09.691
5182,101.164,04:16:09.691
5183,101.164,04:16:09.691
5184,101.164,04:16:09.691
5185,101.164,04:16:09.691
5186,101.389,04:16:09.711
5187,101.389,04:16:09.711
5188,101.389,04:16:09.711
5189,101.389,04:16:09.711
5190,101.389,04:16:09.711
5191,101.389,04:16:09.711
5192,101.389,04:16:09.711
5193,101.389,04:16:09.711
5194,101.389,04:16:09.711
5195,101.389,04:16:09.711
5196,101.389,04:16:09.711
5197,101.389,04:16:09.711
5198,101.389,04:16:09.711
5199,101.389,04:16:09.711
5200,101.389,04:16:09.711
5201,101.389,04:16:09.711
5202,101.389,04:16:09.711
5203,101.389,04:16:09.711
5204,101.389,04:16:09.711
5205,101.389,04:16:09.711
5206,101.944,04:16:09.732
5207,101.944,04:16:09.732
5208,101.944,04:16:09.732
5209,101.944,04:16:09.732
5210,101.944,04:16:09.732
5211,101.944,04:16:09.732
5212,101.944,04:16:09.732
5213,101.944,04:16:09.732
5214,101.944,04:16:09.732
5215,101.944,04:16:09.732
5216,101.944,04:16:09.732
5217,101.944,04:16:09.732
5218,101.944,04:16:09.732
5219,101.944,04:16:09.732
5220,101.944,04:16:09.732
5221,101.944,04:16:09.732
5222,101.944,04:16:09.732
5223,101.944,04:16:09.732
5224,101.944,04:16:09.732
5225,101.944,04:16:09.732
5226,101.944,04:16:09.752
5227,101.944,04:16:09.752
5228,101.944,04:16:09.752
5229,101.944,04:16:09.752
5230,101.944,04:16:09.752
5231,101.944,04:16:09.752
5232,101.944,04:16:09.752
5233,101.944,04:16:09.752
5234,101.944,04:16:09.752
5235,101.944,04:16:09.752
5236,101.944,04:16:09.752
5237,101.944,04:16:09.752
5238,101.944,04:16:09.752
5239,101.944,04:16:09.752
5240,101.944,04:16:09.752
5241,101.944,04:16:09.752
5242,101.944,04:16:09.752
5243,101.944,04:16:09.752
5244,101.944,04:16:09.752
5245,101.944,04:16:09.752
5246,101.944,04:16:09.772
5247,101.944,04:16:09.772
5248,101.944,04:16:09.772
5249,101.944,04:16:09.772
5250,101.944,04:16:09.772
5251,101.944,04:16:09.772
5252,101.944,04:16:09.772
5253,101.944,04:16:09.772
5254,101.944,04:16:09.772
5255,101.944,04:16:09.772
5256,101.944,04:16:09.772
5257,101.944,04:16:09.772
5258,101.944,04:16:09.772
5259,101.944,04:16:09.772
5260,101.944,04:16:09.772
5261,101.944,04:16:09.772
5262,101.944,04:16:09.772
5263,101.944,04:16:09.772
5264,101.944,04:16:09.772
5265,101.944,04:16:09.772
5266,102.272,04:16:09.793
5267,102.272,04:16:09.793
5268,102.272,04:16:09.793
5269,102.272,04:16:09.793
5270,102.272,04:16:09.793
5271,102.272,04:16:09.793
5272,102.272,04:16:09.793
5273,102.272,04:16:09.793
5274,102.272,04:16:09.793
5275,102.272,04:16:09.793
5276,102.272,04:16:09.793
5277,102.272,04:16:09.793
5278,102.272,04:16:09.793
5279,102.272,04:16:09.793
5280,102.272,04:16:09.793
5281,102.272,04:16:09.793
5282,102.272,04:16:09.793
5283,102.272,04:16:09.793
5284,102.272,04:16:09.793
5285,102.272,04:16:09.793
5286,94.175,04:16:09.813
5287,94.175,04:16:09.813
5288,94.175,04:16:09.813
5289,94.175,04:16:09.813
5290,94.175,04:16:09.813
5291,94.175,04:16:09.813
5292,94.175,04:16:09.813
5293,94.175,04:16:09.813
5294,94.175,04:16:09.813
5295,94.175,04:16:09.813
5296,94.175,04:16:09.813
5297,94.175,04:16:09.813
5298,94.175,04:16:09.813
5299,94.175,04:16:09.813
5300,94.175,04:16:09.813
5301,94.175,04:16:09.813
5302,94.175,04:16:09.813
5303,94.175,04:16:09.813
5304,94.175,04:16:09.813
5305,94.175,04:16:09.813
5306,84.671,04:16:09.833
5307,84.671,04:16:09.833
5308,84.671,04:16:09.833
5309,84.671,04:16:09.833
5310,84.671,04:16:09.833
5311,84.671,04:16:09.833
5312,84.671,04:16:09.833
5313,84.671,04:16:09.833
5314,84.671,04:16:09.833
5315,84.671,04:16:09.833
5316,84.671,04:16:09.833
5317,84.671,04:16:09.833
5318,84.671,04:16:09.833
5319,84.671,04:16:09.833
5320,84.671,04:16:09.833
5321,84.671,04:16:09.833
5322,84.671,04:16:09.833
5323,84.671,04:16:09.833
5324,84.671,04:16:09.833
5325,84.671,04:16:09.833
5326,82.574,04:16:09.853
5327,82.574,04:16:09.853
5328,82.574,04:16:09.853
5329,82.574,04:16:09.853
5330,82.574,04:16:09.853
5331,82.574,04:16:09.853
5332,82.574,04:16:09.853
5333,82.574,04:16:09.853
5334,82.574,04:16:09.853
5335,82.574,04:16:09.853
5336,82.574,04:16:09.853
5337,82.574,04:16:09.853
5338,82.574,04:16:09.853
5339,82.574,04:16:09.853
5340,82.574,04:16:09.853
5341,82.574,04:16:09.853
5342,82.574,04:16:09.853
5343,82.574,04:16:09.853
5344,82.574,04:16:09.853
5345,82.574,04:16:09.853
5346,82.246,04:16:09.874
5347,82.246,04:16:09.874
5348,82.246,04:16:09.874
5349,82.246,04:16:09.874
5350,82.246,04:16:09.874
5351,82.246,04:16:09.874
5352,82.246,04:16:09.874
5353,82.246,04:16:09.874
5354,82.246,04:16:09.874
5355,82.246,04:16:09.874
5356,82.246,04:16:09.874
5357,82.246,04:16:09.874
5358,82.246,04:16:09.874
5359,82.246,04:16:09.874
5360,82.246,04:16:09.874
5361,82.246,04:16:09.874
5362,82.246,04:16:09.874
5363,82.246,04:16:09.874
5364,82.246,04:16:09.874
5365,82.246,04:16:09.874
5366,82.246,04:16:09.874
5367,82.246,04:16:09.894
5368,82.246,04:16:09.894
5369,82.246,04:16:09.894
5370,82.246,04:16:09.894
5371,82.246,04:16:09.894
5372,82.246,04:16:09.894
5373,82.246,04:16:09.894
5374,82.246,04:16:09.894
5375,82.246,04:16:09.894
5376,82.246,04:16:09.894
5377,82.246,04:16:09.894
5378,82.246,04:16:09.894
5379,82.246,04:16:09.894
5380,82.246,04:16:09.894
5381,82.246,04:16:09.894
5382,82.246,04:16:09.894
5383,82.246,04:16:09.894
5384,82.246,04:16:09.894
5385,82.246,04:16:09.894
5386,85.468,04:16:09.914
5387,85.468,04:16:09.914
5388,85.468,04:16:09.914
5389,85.468,04:16:09.914
5390,85.468,04:16:09.914
5391,85.468,04:16:09.914
5392,85.468,04:16:09.914
5393,85.468,04:16:09.914
5394,85.468,04:16:09.914
5395,85.468,04:16:09.914
5396,85.468,04:16:09.914
5397,85.468,04:16:09.914
5398,85.468,04:16:09.914
5399,85.468,04:16:09.914
5400,85.468,04:16:09.914
5401,85.468,04:16:09.914
5402,85.468,04:16:09.914
5403,85.468,04:16:09.914
5404,85.468,04:16:09.914
5405,85.468,04:16:09.914
5406,85.468,04:16:09.914
5407,89.65,04:16:09.935
5408,89.65,04:16:09.935
5409,89.65,04:16:09.935
5410,89.65,04:16:09.935
5411,89.65,04:16:09.935
5412,89.65,04:16:09.935
5413,89.65,04:16:09.935
5414,89.65,04:16:09.935
5415,89.65,04:16:09.935
5416,89.65,04:16:09.935
5417,89.65,04:16:09.935
5418,89.65,04:16:09.935
5419,89.65,04:16:09.935
5420,89.65,04:16:09.935
5421,89.65,04:16:09.935
5422,89.65,04:16:09.935
5423,89.65,04:16:09.935
5424,89.65,04:16:09.935
5425,89.65,04:16:09.935
5426,89.65,04:16:09.935
5427,90.259,04:16:09.955
5428,90.259,04:16:09.955
5429,90.259,04:16:09.955
5430,90.259,04:16:09.955
5431,90.259,04:16:09.955
5432,90.259,04:16:09.955
5433,90.259,04:16:09.955
5434,90.259,04:16:09.955
5435,90.259,04:16:09.955
5436,90.259,04:16:09.955
5437,90.259,04:16:09.955
5438,90.259,04:16:09.955
5439,90.259,04:16:09.955
5440,90.259,04:16:09.955
5441,90.259,04:16:09.955
5442,90.259,04:16:09.955
5443,90.259,04:16:09.955
5444,90.259,04:16:09.955
5445,90.259,04:16:09.955
5446,90.259,04:16:09.955
5447,90.68,04:16:09.975
5448,90.68,04:16:09.975
5449,90.68,04:16:09.975
5450,90.68,04:16:09.975
5451,90.68,04:16:09.975
5452,90.68,04:16:09.975
5453,90.68,04:16:09.975
5454,90.68,04:16:09.975
5455,90.68,04:16:09.975
5456,90.68,04:16:09.975
5457,90.68,04:16:09.975
5458,90.68,04:16:09.975
5459,90.68,04:16:09.975
5460,90.68,04:16:09.975
5461,90.68,04:16:09.975
5462,90.68,04:16:09.975
5463,90.68,04:16:09.975
5464,90.68,04:16:09.975
5465,90.68,04:16:09.975
5466,90.68,04:16:09.975
5467,90.68,04:16:09.996
5468,90.68,04:16:09.996
5469,90.68,04:16:09.996
5470,90.68,04:16:09.996
5471,90.68,04:16:09.996
5472,90.68,04:16:09.996
5473,90.68,04:16:09.996
5474,90.68,04:16:09.996
5475,90.68,04:16:09.996
5476,90.68,04:16:09.996
5477,90.68,04:16:09.996
5478,90.68,04:16:09.996
5479,90.68,04:16:09.996
5480,90.68,04:16:09.996
5481,90.68,04:16:09.996
5482,90.68,04:16:09.996
5483,90.68,04:16:09.996
5484,90.68,04:16:09.996
5485,90.68,04:16:09.996
5486,90.68,04:16:09.996
5487,90.962,04:16:10.016
